,kboTIME,RA,DEC
18223,2451505.200041878,197.10335,20.48979
18224,2451506.2001156067,197.11972,20.49058
18225,2451507.200190239,197.13588,20.49156
18226,2451508.2002657563,197.15181,20.49273
18227,2451509.2003421397,197.16753,20.49409
18228,2451510.200419369,197.18301,20.49563
18229,2451511.200497424,197.19827,20.49737
18230,2451512.200576284,197.21329,20.49929
18231,2451513.200655926,197.22807,20.5014
18232,2451514.200736328,197.24261,20.5037
18233,2451515.200817466,197.25689,20.50619
18234,2451516.200899316,197.27093,20.50886
18235,2451517.200981853,197.28471,20.51172
18236,2451518.2010650528,197.29822,20.51477
18237,2451519.201148888,197.31148,20.518
18238,2451520.201233334,197.32446,20.52142
18239,2451521.201318363,197.33717,20.52502
18240,2451522.201403949,197.34961,20.5288
18241,2451523.2014900637,197.36177,20.53276
18242,2451524.2015766804,197.37364,20.53691
18243,2451525.201663771,197.38523,20.54123
18244,2451526.2017513085,197.39653,20.54573
18245,2451527.2018392645,197.40754,20.5504
18246,2451528.2019276116,197.41825,20.55525
18247,2451529.2020163215,197.42867,20.56027
18248,2451530.2021053676,197.43879,20.56546
18249,2451531.2021947224,197.44861,20.57082
18250,2451532.202284359,197.45812,20.57635
18251,2451533.2023742516,197.46733,20.58205
18252,2451534.2024643742,197.47623,20.58791
18253,2451535.2025547023,197.48483,20.59393
18254,2451536.2026452105,197.49311,20.60011
18255,2451537.202735874,197.50107,20.60645
18256,2451538.2028266666,197.50872,20.61295
18257,2451539.2029175637,197.51606,20.6196
18258,2451540.2030085376,197.52307,20.62641
18259,2451541.203099562,197.52976,20.63337
18260,2451542.203190608,197.53612,20.64048
18261,2451543.2032816485,197.54216,20.64773
18262,2451544.203372654,197.54788,20.65514
18263,2451545.203463596,197.55326,20.66269
18264,2451546.203554445,197.55831,20.67037
18265,2451547.203645172,197.56302,20.6782
18266,2451548.2037357474,197.56741,20.68616
18267,2451549.2038261415,197.57145,20.69426
18268,2451550.203916325,197.57517,20.70249
18269,2451551.204006267,197.57854,20.71084
18270,2451552.204095939,197.58158,20.71933
18271,2451553.2041853117,197.58428,20.72793
18272,2451554.204274355,197.58664,20.73665
18273,2451555.2043630406,197.58866,20.74549
18274,2451556.20445134,197.59034,20.75445
18275,2451557.2045392245,197.59169,20.76351
18276,2451558.204626667,197.5927,20.77268
18277,2451559.2047136403,197.59337,20.78196
18278,2451560.204800118,197.59371,20.79134
18279,2451561.2048860756,197.59371,20.80081
18280,2451562.204971487,197.59338,20.81038
18281,2451563.2050563283,197.59271,20.82004
18282,2451564.205140576,197.59171,20.8298
18283,2451565.2052242067,197.59038,20.83963
18284,2451566.2053071954,197.58872,20.84955
18285,2451567.205389519,197.58673,20.85955
18286,2451568.2054711524,197.58441,20.86963
18287,2451569.2055520713,197.58175,20.87978
18288,2451570.20563225,197.57878,20.89
18289,2451571.205711663,197.57547,20.90028
18290,2451572.2057902846,197.57184,20.91063
18291,2451573.2058680896,197.56789,20.92105
18292,2451574.205945053,197.56361,20.93151
18293,2451575.206021149,197.55901,20.94203
18294,2451576.2060963525,197.55409,20.95261
18295,2451577.206170639,197.54886,20.96322
18296,2451578.2062439835,197.54331,20.97388
18297,2451579.206316361,197.53745,20.98458
18298,2451580.2063877485,197.53128,20.99531
18299,2451581.206458122,197.5248,21.00608
18300,2451582.2065274585,197.51802,21.01687
18301,2451583.206595736,197.51094,21.02768
18302,2451584.206662932,197.50356,21.03852
18303,2451585.2067290265,197.49589,21.04937
18304,2451586.2067939993,197.48792,21.06023
18305,2451587.2068578308,197.47967,21.0711
18306,2451588.2069205027,197.47114,21.08198
18307,2451589.2069819984,197.46232,21.09285
18308,2451590.2070423006,197.45323,21.10372
18309,2451591.207101394,197.44387,21.11459
18310,2451592.207159262,197.43424,21.12544
18311,2451593.207215891,197.42435,21.13629
18312,2451594.207271265,197.41419,21.14711
18313,2451595.2073253687,197.40378,21.15792
18314,2451596.207378187,197.39311,21.1687
18315,2451597.2074297047,197.3822,21.17945
18316,2451598.2074799053,197.37104,21.19017
18317,2451599.2075287737,197.35963,21.20086
18318,2451600.2075762944,197.34799,21.21152
18319,2451601.207622452,197.33612,21.22212
18320,2451602.207667232,197.32401,21.23269
18321,2451603.207710619,197.31168,21.24321
18322,2451604.2077526,197.29913,21.25367
18323,2451605.20779316,197.28636,21.26408
18324,2451606.2078322866,197.27339,21.27443
18325,2451607.207869966,197.2602,21.28471
18326,2451608.2079061866,197.24682,21.29493
18327,2451609.207940937,197.23324,21.30508
18328,2451610.2079742057,197.21947,21.31515
18329,2451611.2080059834,197.20552,21.32515
18330,2451612.20803626,197.19139,21.33506
18331,2451613.2080650283,197.17708,21.34489
18332,2451614.2080922807,197.16261,21.35463
18333,2451615.2081180117,197.14797,21.36428
18334,2451616.2081422154,197.13319,21.37384
18335,2451617.2081648884,197.11825,21.3833
18336,2451618.2081860267,197.10316,21.39265
18337,2451619.2082056273,197.08794,21.4019
18338,2451620.208223688,197.07259,21.41105
18339,2451621.2082402064,197.05711,21.42009
18340,2451622.20825518,197.04151,21.42901
18341,2451623.208268607,197.02579,21.43782
18342,2451624.2082804847,197.00996,21.44651
18343,2451625.208290811,196.99403,21.45508
18344,2451626.208299584,196.97799,21.46353
18345,2451627.208306801,196.96187,21.47185
18346,2451628.20831246,196.94565,21.48005
18347,2451629.2083165594,196.92935,21.48811
18348,2451630.2083190978,196.91297,21.49604
18349,2451631.2083200747,196.89652,21.50383
18350,2451632.208319489,196.88001,21.51149
18351,2451633.208317341,196.86343,21.519
18352,2451634.208313631,196.84681,21.52637
18353,2451635.2083083605,196.83013,21.53359
18354,2451636.208301531,196.81341,21.54066
18355,2451637.208293145,196.79666,21.54758
18356,2451638.208283205,196.77988,21.55435
18357,2451639.208271716,196.76308,21.56096
18358,2451640.208258682,196.74626,21.56741
18359,2451641.20824411,196.72944,21.5737
18360,2451642.208228006,196.71261,21.57983
18361,2451643.208210379,196.69578,21.58579
18362,2451644.208191238,196.67897,21.59159
18363,2451645.2081705914,196.66217,21.59722
18364,2451646.2081484506,196.6454,21.60268
18365,2451647.2081248257,196.62865,21.60797
18366,2451648.208099727,196.61194,21.61308
18367,2451649.2080731657,196.59527,21.61802
18368,2451650.2080451516,196.57864,21.62279
18369,2451651.208015696,196.56206,21.62738
18370,2451652.207984809,196.54555,21.63179
18371,2451653.2079525013,196.52909,21.63602
18372,2451654.2079187827,196.5127,21.64007
18373,2451655.207883664,196.49638,21.64395
18374,2451656.207847156,196.48014,21.64764
18375,2451657.2078092694,196.46398,21.65114
18376,2451658.207770015,196.44792,21.65447
18377,2451659.207729405,196.43194,21.6576
18378,2451660.207687451,196.41607,21.66055
18379,2451661.207644165,196.4003,21.66332
18380,2451662.20759956,196.38464,21.66589
18381,2451663.207553649,196.3691,21.66828
18382,2451664.2075064457,196.35369,21.67048
18383,2451665.2074579643,196.3384,21.67248
18384,2451666.2074082205,196.32324,21.6743
18385,2451667.207357229,196.30822,21.67592
18386,2451668.207305007,196.29335,21.67735
18387,2451669.207251572,196.27863,21.67859
18388,2451670.2071969425,196.26406,21.67964
18389,2451671.207141138,196.24965,21.68049
18390,2451672.2070841785,196.23541,21.68115
18391,2451673.2070260844,196.22134,21.68161
18392,2451674.206966876,196.20745,21.68188
18393,2451675.2069065743,196.19374,21.68196
18394,2451676.206845199,196.18021,21.68185
18395,2451677.2067827713,196.16687,21.68154
18396,2451678.206719311,196.15373,21.68105
18397,2451679.206654837,196.14078,21.68036
18398,2451680.206589369,196.12803,21.67948
18399,2451681.2065229276,196.11549,21.67841
18400,2451682.206455531,196.10316,21.67716
18401,2451683.2063871985,196.09104,21.67571
18402,2451684.2063179496,196.07914,21.67407
18403,2451685.206247804,196.06745,21.67225
18404,2451686.206176781,196.056,21.67024
18405,2451687.2061049,196.04476,21.66804
18406,2451688.206032182,196.03377,21.66566
18407,2451689.2059586463,196.023,21.66309
18408,2451690.2058843137,196.01248,21.66033
18409,2451691.2058092053,196.0022,21.6574
18410,2451692.2057333426,195.99216,21.65427
18411,2451693.2056567464,195.98238,21.65097
18412,2451694.2055794396,195.97285,21.64749
18413,2451695.205501445,195.96357,21.64382
18414,2451696.2054227865,195.95456,21.63998
18415,2451697.205343488,195.94582,21.63595
18416,2451698.205263575,195.93734,21.63175
18417,2451699.205183073,195.92913,21.62738
18418,2451700.205102008,195.9212,21.62282
18419,2451701.2050204067,195.91354,21.6181
18420,2451702.204938295,195.90616,21.61321
18421,2451703.204855698,195.89907,21.60815
18422,2451704.2047726423,195.89226,21.60291
18423,2451705.2046891516,195.88573,21.59752
18424,2451706.2046052506,195.87949,21.59196
18425,2451707.204520963,195.87354,21.58624
18426,2451708.2044363134,195.86788,21.58036
18427,2451709.204351324,195.86251,21.57432
18428,2451710.2042660187,195.85744,21.56812
18429,2451711.20418042,195.85266,21.56177
18430,2451712.204094551,195.84818,21.55527
18431,2451713.204008435,195.844,21.54861
18432,2451714.2039220943,195.84012,21.54181
18433,2451715.2038355526,195.83654,21.53486
18434,2451716.203748832,195.83326,21.52776
18435,2451717.2036619564,195.83029,21.52052
18436,2451718.2035749485,195.82762,21.51314
18437,2451719.203487832,195.82526,21.50562
18438,2451720.2034006314,195.8232,21.49796
18439,2451721.20331337,195.82146,21.49016
18440,2451722.2032260722,195.82003,21.48223
18441,2451723.2031387636,195.81891,21.47417
18442,2451724.203051469,195.8181,21.46598
18443,2451725.2029642146,195.81761,21.45766
18444,2451726.2028770274,195.81743,21.44922
18445,2451727.202789934,195.81757,21.44065
18446,2451728.202702961,195.81802,21.43197
18447,2451729.202616136,195.81879,21.42316
18448,2451730.2025294853,195.81988,21.41424
18449,2451731.2024430353,195.82128,21.40521
18450,2451732.20235681,195.823,21.39607
18451,2451733.2022708347,195.82503,21.38683
18452,2451734.202185133,195.82737,21.37748
18453,2451735.2020997284,195.83003,21.36802
18454,2451736.2020146432,195.83301,21.35847
18455,2451737.2019299003,195.83629,21.34882
18456,2451738.201845522,195.83989,21.33908
18457,2451739.2017615302,195.8438,21.32925
18458,2451740.2016779464,195.84801,21.31933
18459,2451741.2015947923,195.85254,21.30932
18460,2451742.2015120895,195.85737,21.29923
18461,2451743.201429859,195.86251,21.28906
18462,2451744.2013481227,195.86796,21.27881
18463,2451745.2012669016,195.87371,21.26849
18464,2451746.201186217,195.87977,21.25809
18465,2451747.201106091,195.88613,21.24762
18466,2451748.2010265444,195.89279,21.23708
18467,2451749.2009476,195.89976,21.22648
18468,2451750.2008692794,195.90702,21.21581
18469,2451751.2007916053,195.91459,21.20509
18470,2451752.2007146003,195.92245,21.1943
18471,2451753.2006382872,195.93061,21.18346
18472,2451754.2005626904,195.93906,21.17257
18473,2451755.2004878325,195.94781,21.16163
18474,2451756.2004137374,195.95686,21.15065
18475,2451757.200340428,195.96619,21.13962
18476,2451758.200267927,195.9758,21.12855
18477,2451759.200196256,195.98571,21.11745
18478,2451760.2001254354,195.99589,21.10631
18479,2451761.2000554856,196.00636,21.09514
18480,2451762.1999864248,196.0171,21.08394
18481,2451763.1999182724,196.02812,21.07272
18482,2451764.1998510463,196.03941,21.06148
18483,2451765.199784763,196.05096,21.05021
18484,2451766.1997194407,196.06278,21.03894
18485,2451767.199655096,196.07487,21.02765
18486,2451768.1995917447,196.08721,21.01635
18487,2451769.1995294034,196.09982,21.00504
18488,2451770.1994680883,196.11267,20.99372
18489,2451771.1994078155,196.12578,20.98241
18490,2451772.1993486,196.13914,20.97109
18491,2451773.199290458,196.15274,20.95978
18492,2451774.1992334044,196.16659,20.94848
18493,2451775.1991774556,196.18068,20.93718
18494,2451776.1991226273,196.195,20.9259
18495,2451777.1990689347,196.20957,20.91463
18496,2451778.199016394,196.22436,20.90338
18497,2451779.198965022,196.23938,20.89214
18498,2451780.1989148343,196.25462,20.88093
18499,2451781.1988658477,196.27009,20.86975
18500,2451782.1988180787,196.28578,20.85859
18501,2451783.198771544,196.30169,20.84747
18502,2451784.1987262587,196.3178,20.83637
18503,2451785.1986822393,196.33413,20.82532
18504,2451786.1986395004,196.35066,20.81431
18505,2451787.198598055,196.36739,20.80334
18506,2451788.1985579166,196.38431,20.79242
18507,2451789.1985190962,196.40143,20.78155
18508,2451790.1984816054,196.41873,20.77073
18509,2451791.1984454542,196.43621,20.75997
18510,2451792.1984106526,196.45388,20.74926
18511,2451793.198377209,196.47171,20.73862
18512,2451794.1983451317,196.48972,20.72804
18513,2451795.19831443,196.50789,20.71753
18514,2451796.1982851117,196.52622,20.70708
18515,2451797.1982571837,196.54471,20.69671
18516,2451798.1982306535,196.56336,20.68641
18517,2451799.198205529,196.58214,20.67619
18518,2451800.1981818154,196.60108,20.66604
18519,2451801.1981595205,196.62015,20.65598
18520,2451802.198138651,196.63936,20.64601
18521,2451803.198119213,196.6587,20.63612
18522,2451804.198101213,196.67817,20.62631
18523,2451805.1980846585,196.69776,20.6166
18524,2451806.1980695557,196.71747,20.60699
18525,2451807.198055912,196.7373,20.59747
18526,2451808.1980437334,196.75723,20.58804
18527,2451809.1980330274,196.77727,20.57872
18528,2451810.1980238003,196.79741,20.56951
18529,2451811.1980160587,196.81765,20.5604
18530,2451812.1980098076,196.83798,20.5514
18531,2451813.1980050527,196.8584,20.54251
18532,2451814.198001798,196.8789,20.53374
18533,2451815.1980000455,196.89947,20.52508
18534,2451816.197999798,196.92011,20.51654
18535,2451817.1980010564,196.94082,20.50813
18536,2451818.198003821,196.96159,20.49984
18537,2451819.1980080907,196.98241,20.49167
18538,2451820.1980138645,197.00328,20.48364
18539,2451821.19802114,197.0242,20.47574
18540,2451822.198029916,197.04515,20.46797
18541,2451823.1980401883,197.06614,20.46033
18542,2451824.198051955,197.08715,20.45283
18543,2451825.198065212,197.10819,20.44548
18544,2451826.1980799558,197.12925,20.43826
18545,2451827.198096182,197.15032,20.43118
18546,2451828.1981138866,197.1714,20.42425
18547,2451829.198133065,197.19248,20.41747
18548,2451830.1981537123,197.21356,20.41084
18549,2451831.1981758247,197.23464,20.40435
18550,2451832.198199397,197.2557,20.39802
18551,2451833.198224425,197.27675,20.39184
18552,2451834.1982509037,197.29778,20.38581
18553,2451835.1982788295,197.31878,20.37995
18554,2451836.1983081982,197.33975,20.37424
18555,2451837.198339004,197.36069,20.36869
18556,2451838.198371243,197.38158,20.3633
18557,2451839.1984049086,197.40243,20.35808
18558,2451840.198439995,197.42323,20.35302
18559,2451841.1984764943,197.44397,20.34813
18560,2451842.198514398,197.46465,20.34341
18561,2451843.198553698,197.48526,20.33885
18562,2451844.1985943834,197.5058,20.33448
18563,2451845.198636443,197.52626,20.33027
18564,2451846.198679865,197.54663,20.32624
18565,2451847.198724637,197.56692,20.32239
18566,2451848.1987707447,197.5871,20.31871
18567,2451849.1988181756,197.60719,20.31522
18568,2451850.1988669145,197.62717,20.3119
18569,2451851.198916947,197.64704,20.30876
18570,2451852.1989682587,197.66679,20.30581
18571,2451853.1990208337,197.68642,20.30303
18572,2451854.1990746567,197.70592,20.30044
18573,2451855.1991297123,197.72529,20.29804
18574,2451856.1991859837,197.74453,20.29581
18575,2451857.1992434557,197.76363,20.29378
18576,2451858.1993021113,197.78258,20.29192
18577,2451859.1993619353,197.80138,20.29026
18578,2451860.1994229113,197.82002,20.28878
18579,2451861.199485024,197.83851,20.28748
18580,2451862.199548257,197.85684,20.28638
18581,2451863.199612596,197.87499,20.28546
18582,2451864.1996780243,197.89298,20.28473
18583,2451865.1997445268,197.91079,20.28419
18584,2451866.1998120863,197.92841,20.28384
18585,2451867.1998806857,197.94585,20.28368
18586,2451868.1999503076,197.9631,20.28371
18587,2451869.200020933,197.98015,20.28393
18588,2451870.2000925415,197.997,20.28434
18589,2451871.2001651134,198.01365,20.28494
18590,2451872.200238627,198.03008,20.28573
18591,2451873.2003130596,198.0463,20.28671
18592,2451874.200388389,198.0623,20.28789
18593,2451875.2004645923,198.07807,20.28925
18594,2451876.200541645,198.09362,20.29081
18595,2451877.200619523,198.10893,20.29256
18596,2451878.2006982025,198.124,20.29449
18597,2451879.200777658,198.13883,20.29662
18598,2451880.200857865,198.15341,20.29893
18599,2451881.200938799,198.16775,20.30143
18600,2451882.201020434,198.18183,20.30412
18601,2451883.2011027457,198.19566,20.30699
18602,2451884.2011857084,198.20922,20.31005
18603,2451885.2012692974,198.22252,20.3133
18604,2451886.201353487,198.23556,20.31672
18605,2451887.2014382533,198.24832,20.32033
18606,2451888.2015235713,198.26082,20.32412
18607,2451889.201609417,198.27303,20.32809
18608,2451890.2016957668,198.28497,20.33223
18609,2451891.2017825968,198.29663,20.33656
18610,2451892.201869884,198.308,20.34106
18611,2451893.201957605,198.31909,20.34573
18612,2451894.202045734,198.32988,20.35058
18613,2451895.202134248,198.34038,20.35561
18614,2451896.20222312,198.35059,20.3608
18615,2451897.2023123237,198.36049,20.36617
18616,2451898.202401832,198.37009,20.3717
18617,2451899.202491618,198.37938,20.3774
18618,2451900.202581653,198.38837,20.38327
18619,2451901.2026719074,198.39704,20.38931
18620,2451902.2027623537,198.4054,20.3955
18621,2451903.2028529616,198.41344,20.40186
18622,2451904.202943702,198.42117,20.40837
18623,2451905.2030345458,198.42857,20.41504
18624,2451906.203125463,198.43565,20.42187
18625,2451907.2032164233,198.4424,20.42885
18626,2451908.2033073986,198.44883,20.43597
18627,2451909.2033983585,198.45493,20.44325
18628,2451910.2034892747,198.46071,20.45067
18629,2451911.203580118,198.46615,20.45823
18630,2451912.2036708593,198.47126,20.46593
18631,2451913.203761471,198.47604,20.47377
18632,2451914.2038519243,198.48049,20.48175
18633,2451915.2039421927,198.48461,20.48985
18634,2451916.2040322484,198.48839,20.49809
18635,2451917.2041220656,198.49184,20.50645
18636,2451918.2042116188,198.49495,20.51493
18637,2451919.204300882,198.49773,20.52354
18638,2451920.2043898306,198.50018,20.53227
18639,2451921.2044784394,198.50229,20.54111
18640,2451922.204566683,198.50406,20.55007
18641,2451923.2046545357,198.5055,20.55913
18642,2451924.20474197,198.50661,20.56831
18643,2451925.20482896,198.50737,20.57759
18644,2451926.2049154774,198.5078,20.58697
18645,2451927.2050014944,198.50789,20.59646
18646,2451928.2050869837,198.50765,20.60604
18647,2451929.205171916,198.50707,20.61571
18648,2451930.2052562647,198.50615,20.62547
18649,2451931.2053400013,198.50489,20.63532
18650,2451932.2054230976,198.50331,20.64526
18651,2451933.2055055266,198.50138,20.65527
18652,2451934.205587261,198.49913,20.66536
18653,2451935.2056682734,198.49655,20.67553
18654,2451936.205748538,198.49363,20.68576
18655,2451937.2058280283,198.49039,20.69606
18656,2451938.2059067185,198.48682,20.70643
18657,2451939.205984584,198.48293,20.71685
18658,2451940.2060616002,198.47871,20.72732
18659,2451941.206137743,198.47418,20.73785
18660,2451942.206212989,198.46932,20.74843
18661,2451943.206287317,198.46416,20.75905
18662,2451944.206360704,198.45868,20.76971
18663,2451945.2064331295,198.45289,20.78041
18664,2451946.2065045736,198.4468,20.79114
18665,2451947.206575017,198.4404,20.8019
18666,2451948.20664444,198.4337,20.81269
18667,2451949.2067128243,198.4267,20.8235
18668,2451950.2067801505,198.41941,20.83433
18669,2451951.2068463988,198.41182,20.84517
18670,2451952.20691155,198.40394,20.85603
18671,2451953.2069755835,198.39577,20.8669
18672,2451954.2070384794,198.38732,20.87778
18673,2451955.207100217,198.37859,20.88865
18674,2451956.2071607765,198.36957,20.89953
18675,2451957.2072201376,198.36028,20.9104
18676,2451958.2072782805,198.35072,20.92126
18677,2451959.207335186,198.34089,20.93211
18678,2451960.2073908364,198.3308,20.94295
18679,2451961.2074452117,198.32044,20.95376
18680,2451962.207498295,198.30983,20.96455
18681,2451963.20755007,198.29896,20.97531
18682,2451964.207600518,198.28785,20.98604
18683,2451965.207649625,198.27649,20.99673
18684,2451966.2076973743,198.26489,21.00739
18685,2451967.2077437527,198.25306,21.018
18686,2451968.2077887463,198.241,21.02856
18687,2451969.2078323425,198.22872,21.03907
18688,2451970.207874529,198.21622,21.04953
18689,2451971.207915295,198.2035,21.05993
18690,2451972.2079546303,198.19058,21.07027
18691,2451973.207992526,198.17745,21.08055
18692,2451974.2080289735,198.16412,21.09075
18693,2451975.2080639647,198.1506,21.10089
18694,2451976.2080974923,198.13689,21.11095
18695,2451977.2081295494,198.123,21.12093
18696,2451978.208160128,198.10894,21.13083
18697,2451979.2081892216,198.09469,21.14065
18698,2451980.2082168222,198.08028,21.15038
18699,2451981.2082429216,198.06571,21.16002
18700,2451982.208267512,198.05097,21.16957
18701,2451983.2082905853,198.03609,21.17902
18702,2451984.2083121347,198.02105,21.18838
18703,2451985.2083321526,198.00587,21.19762
18704,2451986.2083506323,197.99056,21.20677
18705,2451987.208367568,197.97511,21.2158
18706,2451988.208382954,197.95954,21.22473
18707,2451989.208396785,197.94384,21.23353
18708,2451990.208409057,197.92803,21.24222
18709,2451991.2084197667,197.91212,21.25079
18710,2451992.2084289114,197.8961,21.25923
18711,2451993.208436488,197.87999,21.26755
18712,2451994.208442496,197.86378,21.27574
18713,2451995.208446935,197.84749,21.28379
18714,2451996.2084498047,197.83113,21.29171
18715,2451997.2084511067,197.8147,21.29949
18716,2451998.208450844,197.7982,21.30713
18717,2451999.2084490187,197.78164,21.31462
18718,2452000.208445635,197.76503,21.32197
18719,2452001.208440698,197.74838,21.32917
18720,2452002.208434213,197.73169,21.33622
18721,2452003.208426185,197.71496,21.34312
18722,2452004.2084166207,197.69821,21.34986
18723,2452005.2084055264,197.68143,21.35645
18724,2452006.2083929074,197.66464,21.36288
18725,2452007.20837877,197.64784,21.36915
18726,2452008.2083631195,197.63103,21.37526
18727,2452009.2083459618,197.61423,21.38121
18728,2452010.208327302,197.59743,21.38699
18729,2452011.208307145,197.58064,21.3926
18730,2452012.2082854984,197.56387,21.39805
18731,2452013.2082623667,197.54712,21.40332
18732,2452014.2082377574,197.53041,21.40843
18733,2452015.2082116776,197.51372,21.41336
18734,2452016.2081841347,197.49708,21.41811
18735,2452017.2081551375,197.48049,21.42269
18736,2452018.2081246953,197.46395,21.42709
18737,2452019.2080928166,197.44747,21.43131
18738,2452020.2080595125,197.43105,21.43535
18739,2452021.208024794,197.4147,21.4392
18740,2452022.207988672,197.39844,21.44287
18741,2452023.207951159,197.38225,21.44636
18742,2452024.2079122695,197.36616,21.44966
18743,2452025.207872017,197.35016,21.45277
18744,2452026.2078304156,197.33426,21.4557
18745,2452027.2077874816,197.31847,21.45843
18746,2452028.2077432317,197.30279,21.46098
18747,2452029.207697682,197.28724,21.46334
18748,2452030.2076508505,197.2718,21.4655
18749,2452031.2076027533,197.25649,21.46748
18750,2452032.2075534086,197.24132,21.46926
18751,2452033.2075028326,197.22629,21.47085
18752,2452034.2074510427,197.2114,21.47225
18753,2452035.2073980556,197.19666,21.47346
18754,2452036.207343887,197.18207,21.47448
18755,2452037.2072885535,197.16764,21.47531
18756,2452038.2072320706,197.15337,21.47594
18757,2452039.207174455,197.13926,21.47639
18758,2452040.207115722,197.12533,21.47664
18759,2452041.207055889,197.11157,21.4767
18760,2452042.206994972,197.098,21.47656
18761,2452043.206932989,197.0846,21.47624
18762,2452044.206869957,197.0714,21.47572
18763,2452045.2068058946,197.05839,21.47501
18764,2452046.2067408203,197.04558,21.47411
18765,2452047.206674753,197.03298,21.47302
18766,2452048.206607713,197.02058,21.47174
18767,2452049.20653972,197.00839,21.47026
18768,2452050.2064707936,196.99642,21.4686
18769,2452051.206400957,196.98467,21.46674
18770,2452052.206330231,196.97315,21.4647
18771,2452053.2062586388,196.96186,21.46247
18772,2452054.206186204,196.9508,21.46005
18773,2452055.2061129506,196.93998,21.45744
18774,2452056.206038902,196.9294,21.45465
18775,2452057.205964084,196.91906,21.45167
18776,2452058.2058885195,196.90897,21.44851
18777,2452059.205812234,196.89914,21.44516
18778,2452060.2057352504,196.88956,21.44164
18779,2452061.2056575925,196.88023,21.43793
18780,2452062.2055792836,196.87117,21.43405
18781,2452063.2055003457,196.86237,21.42999
18782,2452064.205420802,196.85383,21.42576
18783,2452065.205340673,196.84556,21.42135
18784,2452066.2052599816,196.83757,21.41676
18785,2452067.2051787493,196.82984,21.41201
18786,2452068.2050969983,196.82239,21.40709
18787,2452069.2050147494,196.81521,21.402
18788,2452070.204932026,196.80832,21.39674
18789,2452071.2048488497,196.80171,21.39131
18790,2452072.2047652435,196.79538,21.38573
18791,2452073.20468123,196.78934,21.37998
18792,2452074.204596833,196.78359,21.37406
18793,2452075.2045120755,196.77813,21.36799
18794,2452076.204426982,196.77296,21.36176
18795,2452077.2043415764,196.76809,21.35537
18796,2452078.2042558836,196.76352,21.34883
18797,2452079.2041699286,196.75925,21.34214
18798,2452080.204083737,196.75528,21.33529
18799,2452081.203997336,196.75162,21.3283
18800,2452082.2039107513,196.74826,21.32116
18801,2452083.20382401,196.74521,21.31387
18802,2452084.2037371397,196.74246,21.30644
18803,2452085.2036501667,196.74003,21.29887
18804,2452086.2035631184,196.73791,21.29116
18805,2452087.20347602,196.7361,21.28332
18806,2452088.2033888972,196.73459,21.27535
18807,2452089.203301775,196.73341,21.26724
18808,2452090.203214677,196.73253,21.25901
18809,2452091.2031276273,196.73196,21.25065
18810,2452092.2030406487,196.73171,21.24216
18811,2452093.2029537647,196.73177,21.23356
18812,2452094.202866997,196.73214,21.22484
18813,2452095.2027803687,196.73282,21.216
18814,2452096.2026939024,196.73382,21.20705
18815,2452097.20260762,196.73513,21.19798
18816,2452098.2025215444,196.73675,21.18881
18817,2452099.202435698,196.73869,21.17953
18818,2452100.2023501038,196.74093,21.17014
18819,2452101.2022647844,196.74349,21.16065
18820,2452102.202179763,196.74637,21.15106
18821,2452103.2020950625,196.74955,21.14138
18822,2452104.202010707,196.75305,21.1316
18823,2452105.2019267194,196.75686,21.12172
18824,2452106.201843124,196.76099,21.11176
18825,2452107.2017599447,196.76542,21.10171
18826,2452108.2016772064,196.77017,21.09157
18827,2452109.2015949343,196.77523,21.08135
18828,2452110.2015131526,196.78059,21.07105
18829,2452111.201431887,196.78627,21.06068
18830,2452112.2013511634,196.79225,21.05023
18831,2452113.2012710054,196.79854,21.03971
18832,2452114.2011914374,196.80514,21.02912
18833,2452115.2011124827,196.81204,21.01847
18834,2452116.201034164,196.81924,21.00776
18835,2452117.200956502,196.82674,20.99699
18836,2452118.2008795184,196.83453,20.98616
18837,2452119.200803233,196.84262,20.97528
18838,2452120.200727665,196.85101,20.96435
18839,2452121.2006528345,196.85968,20.95337
18840,2452122.20057876,196.86865,20.94235
18841,2452123.200505461,196.8779,20.93128
18842,2452124.200432956,196.88743,20.92018
18843,2452125.2003612635,196.89725,20.90904
18844,2452126.200290402,196.90735,20.89787
18845,2452127.20022039,196.91773,20.88666
18846,2452128.2001512465,196.92839,20.87543
18847,2452129.20008299,196.93932,20.86418
18848,2452130.2000156385,196.95052,20.8529
18849,2452131.1999492114,196.96199,20.8416
18850,2452132.199883727,196.97373,20.83028
18851,2452133.1998192044,196.98574,20.81895
18852,2452134.1997556626,196.99801,20.8076
18853,2452135.1996931206,197.01054,20.79625
18854,2452136.199631598,197.02333,20.78489
18855,2452137.1995711136,197.03637,20.77353
18856,2452138.1995116873,197.04967,20.76217
18857,2452139.199453339,197.06322,20.75081
18858,2452140.1993960873,197.07701,20.73946
18859,2452141.1993399505,197.09105,20.72812
18860,2452142.1992849465,197.10533,20.71679
18861,2452143.199231092,197.11985,20.70548
18862,2452144.199178402,197.13459,20.69418
18863,2452145.1991268913,197.14957,20.68291
18864,2452146.199076574,197.16477,20.67166
18865,2452147.1990274624,197.18019,20.66044
18866,2452148.1989795696,197.19583,20.64925
18867,2452149.1989329075,197.21169,20.63809
18868,2452150.1988874883,197.22775,20.62697
18869,2452151.1988433236,197.24402,20.61589
18870,2452152.1988004246,197.26049,20.60485
18871,2452153.198758802,197.27716,20.59386
