,timearr, xearr, yearr, zearr,vxearr,vyearr,vzearr
8251,2456143.5,26.602969343338735,13.944568580637508,-4.245597678850779,-0.0142219301017858,-0.008453390834176,0.0002235106453203
8252,2456144.4999999995,26.58898751908701,13.936130967246049,-4.245427352895736,-0.0140278303289741,-0.0086678666840625,0.0002243985293799
8253,2456145.5,26.575199251925714,13.927482555913699,-4.2452571116028075,-0.0138301437785415,-0.0088794652329202,0.0002252827868222
8254,2456146.5,26.56160810115917,13.918626225802628,-4.245086939754329,-0.013628844291745,-0.0090881061458766,0.0002261684933091
8255,2456147.5,26.54821764583114,13.909564941675939,-4.24491681757469,-0.0134239199259248,-0.0092936983141477,0.0002270591806712
8256,2456148.4999999995,26.53503147099207,13.90030176181072,-4.244746722125168,-0.0132153716752929,-0.0094961452451672,0.0002279571566146
8257,2456149.5,26.52205315601721,13.890839841630301,-4.244576628362958,-0.0130032108767883,-0.0096953482110377,0.0002288638363923
8258,2456150.4999999995,26.50928626566123,13.88118243527477,-4.244406509901793,-0.012787456499571,-0.0098912072823978,0.0002297799963661
8259,2456151.5,26.49673434351956,13.87133289700906,-4.244236339578881,-0.0125681331529718,-0.0100836207118184,0.0002307059025956
8260,2456152.5,26.484400906887586,13.86129468382817,-4.244066089963945,-0.012345270353699,-0.0102724832624468,0.0002316412968191
8261,2456153.5,26.472289441575807,13.85107135998323,-4.2438957339532735,-0.0121189033864697,-0.0104576841590988,0.0002325852424891
8262,2456154.4999999995,26.46040339500171,13.84066660342156,-4.2437252455787595,-0.0118890758911815,-0.0106391054528376,0.0002335358547396
8263,2456155.5,26.448746165885886,13.83008421327755,-4.24355460112416,-0.0116558440031211,-0.0108166217146362,0.0002344899679354
8264,2456156.5,26.437321089278566,13.81932811661496,-4.243383780568824,-0.0114192813953679,-0.0109901019798634,0.0002354428321512
8265,2456157.5,26.426131416581736,13.80840237181762,-4.243212769270696,-0.0111794839942936,-0.0111594145614543,0.0002363879616146
8266,2456158.5,26.41518029169959,13.79731116574036,-4.243041559673645,-0.0109365727202029,-0.0113244346137139,0.0002373172582242
8267,2456159.5,26.40447072610073,13.786058802356742,-4.242870152722912,-0.0106906927138031,-0.0114850532948554,0.0002382214790926
8268,2456160.4999999995,26.39400557675465,13.774649682266,-4.242698558651908,-0.0104420083481465,-0.0116411865078996,0.0002390910134456
8269,2456161.5,26.38378753096173,13.76308827459137,-4.242526796894293,-0.0101906946429939,-0.0117927810547421,0.0002399168252969
8270,2456162.5,26.37381910086956,13.751379084649539,-4.242354895052086,-0.0099369268249023,-0.0119398168103991,0.0002406913646082
8271,2456163.5,26.36410262848329,13.739526621540461,-4.24218288703938,-0.0096808700988545,-0.0120823047923852,0.0002414092801962
8272,2456164.5000000005,26.35464030012428,13.72753536937158,-4.242010810647464,-0.0094226711610351,-0.0122202820239672,0.0002420678542948
8273,2456165.5000000005,26.34543416820136,13.71540976471249,-4.241838704813931,-0.0091624521030168,-0.0123538044019246,0.0002426671608675
8274,2456166.5,26.336486177852315,13.70315418177642,-4.241666606854964,-0.0089003067514701,-0.0124829384927666,0.0002432099847018
