,geocentricTime,RA,DEC
23174,2456456.5,30.03463,4.01261
23175,2456457.5,30.05934,4.01856
23176,2456458.5,30.08367,4.02432
23177,2456459.5,30.10764,4.02991
23178,2456460.5,30.13123,4.03531
23179,2456461.5,30.15444,4.04052
23180,2456462.5,30.17726,4.04555
23181,2456463.5,30.1997,4.05039
23182,2456464.5,30.22175,4.05504
23183,2456465.5,30.2434,4.05951
23184,2456466.5,30.26465,4.06379
23185,2456467.5,30.28549,4.06787
23186,2456468.5,30.30593,4.07177
23187,2456469.5,30.32595,4.07548
23188,2456470.5,30.34556,4.079
23189,2456471.5,30.36474,4.08233
23190,2456472.5,30.3835,4.08547
23191,2456473.5,30.40183,4.08841
23192,2456474.5,30.41973,4.09116
23193,2456475.5,30.43718,4.09371
23194,2456476.5,30.45419,4.09608
23195,2456477.5,30.47075,4.09824
23196,2456478.5,30.48686,4.10022
23197,2456479.5,30.50252,4.10199
23198,2456480.5,30.51771,4.10358
23199,2456481.5,30.53244,4.10497
23200,2456482.5,30.5467,4.10616
23201,2456483.5,30.5605,4.10716
23202,2456484.5,30.57381,4.10796
23203,2456485.5,30.58666,4.10857
23204,2456486.5,30.59902,4.10899
23205,2456487.5,30.61091,4.10921
23206,2456488.5,30.62231,4.10924
23207,2456489.5,30.63323,4.10908
23208,2456490.5,30.64366,4.10873
23209,2456491.5,30.6536,4.10818
23210,2456492.5,30.66305,4.10745
23211,2456493.5,30.67202,4.10653
23212,2456494.5,30.68049,4.10542
23213,2456495.5,30.68847,4.10412
23214,2456496.5,30.69595,4.10263
23215,2456497.5,30.70295,4.10096
23216,2456498.5,30.70944,4.0991
23217,2456499.5,30.71544,4.09705
23218,2456500.5,30.72094,4.09483
23219,2456501.5,30.72594,4.09241
23220,2456502.5,30.73044,4.08982
23221,2456503.5,30.73443,4.08704
23222,2456504.5,30.73792,4.08409
23223,2456505.5,30.74091,4.08095
23224,2456506.5,30.74338,4.07764
23225,2456507.5,30.74536,4.07414
23226,2456508.5,30.74682,4.07048
23227,2456509.5,30.74778,4.06663
23228,2456510.5,30.74824,4.06262
23229,2456511.5,30.74818,4.05843
23230,2456512.5,30.74763,4.05408
23231,2456513.5,30.74656,4.04955
23232,2456514.5,30.745,4.04487
23233,2456515.5,30.74293,4.04001
23234,2456516.5,30.74037,4.035
23235,2456517.5,30.7373,4.02982
23236,2456518.5,30.73375,4.02449
23237,2456519.5,30.7297,4.01901
23238,2456520.5,30.72516,4.01337
23239,2456521.5,30.72013,4.00757
23240,2456522.5,30.71461,4.00163
23241,2456523.5,30.70862,3.99555
23242,2456524.5,30.70215,3.98932
23243,2456525.5,30.6952,3.98294
23244,2456526.5,30.68777,3.97643
23245,2456527.5,30.67988,3.96978
23246,2456528.5,30.67152,3.96299
23247,2456529.5,30.66269,3.95607
23248,2456530.5,30.65339,3.94902
23249,2456531.5,30.64364,3.94184
23250,2456532.5,30.63343,3.93453
23251,2456533.5,30.62277,3.9271
23252,2456534.5,30.61165,3.91955
23253,2456535.5,30.60009,3.91188
23254,2456536.5,30.58809,3.9041
23255,2456537.5,30.57564,3.8962
23256,2456538.5,30.56277,3.88819
23257,2456539.5,30.54947,3.88008
23258,2456540.5,30.53574,3.87186
23259,2456541.5,30.52159,3.86355
23260,2456542.5,30.50704,3.85513
23261,2456543.5,30.49207,3.84663
23262,2456544.5,30.47671,3.83803
23263,2456545.5,30.46095,3.82935
23264,2456546.5,30.44481,3.82059
23265,2456547.5,30.42829,3.81174
23266,2456548.5,30.41139,3.80282
23267,2456549.5,30.39413,3.79383
23268,2456550.5,30.37651,3.78477
23269,2456551.5,30.35853,3.77564
23270,2456552.5,30.34022,3.76645
23271,2456553.5,30.32156,3.75721
23272,2456554.5,30.30257,3.7479
23273,2456555.5,30.28325,3.73855
23274,2456556.5,30.26362,3.72914
23275,2456557.5,30.24368,3.71969
23276,2456558.5,30.22343,3.7102
23277,2456559.5,30.20288,3.70067
23278,2456560.5,30.18205,3.69111
23279,2456561.5,30.16093,3.68152
23280,2456562.5,30.13953,3.67189
23281,2456563.5,30.11787,3.66225
23282,2456564.5,30.09595,3.65258
23283,2456565.5,30.07378,3.6429
23284,2456566.5,30.05136,3.63321
23285,2456567.5,30.02871,3.62351
23286,2456568.5,30.00584,3.61381
23287,2456569.5,29.98276,3.60411
23288,2456570.5,29.95946,3.59441
23289,2456571.5,29.93597,3.58472
23290,2456572.5,29.9123,3.57504
23291,2456573.5,29.88845,3.56539
23292,2456574.5,29.86443,3.55575
23293,2456575.5,29.84026,3.54614
23294,2456576.5,29.81594,3.53655
23295,2456577.5,29.79149,3.527
23296,2456578.5,29.76691,3.51749
23297,2456579.5,29.74222,3.50802
23298,2456580.5,29.71742,3.49859
23299,2456581.5,29.69252,3.48922
23300,2456582.5,29.66753,3.47989
23301,2456583.5,29.64247,3.47062
23302,2456584.5,29.61734,3.46141
23303,2456585.5,29.59215,3.45227
23304,2456586.5,29.56691,3.44319
23305,2456587.5,29.54164,3.43418
23306,2456588.5,29.51633,3.42524
23307,2456589.5,29.491,3.41639
23308,2456590.5,29.46565,3.40761
23309,2456591.5,29.44031,3.39892
23310,2456592.5,29.41498,3.39033
23311,2456593.5,29.38966,3.38182
23312,2456594.5,29.36438,3.37341
23313,2456595.5,29.33913,3.3651
23314,2456596.5,29.31394,3.3569
23315,2456597.5,29.28881,3.34881
23316,2456598.5,29.26375,3.34083
23317,2456599.5,29.23877,3.33296
23318,2456600.5,29.21388,3.32522
23319,2456601.5,29.1891,3.31759
23320,2456602.5,29.16444,3.3101
23321,2456603.5,29.1399,3.30273
23322,2456604.5,29.1155,3.2955
23323,2456605.5,29.09125,3.28841
23324,2456606.5,29.06715,3.28145
23325,2456607.5,29.04322,3.27464
23326,2456608.5,29.01947,3.26798
23327,2456609.5,28.9959,3.26146
23328,2456610.5,28.97253,3.2551
23329,2456611.5,28.94937,3.24889
23330,2456612.5,28.92641,3.24284
23331,2456613.5,28.90368,3.23694
23332,2456614.5,28.88118,3.23121
23333,2456615.5,28.85892,3.22565
23334,2456616.5,28.83691,3.22025
23335,2456617.5,28.81515,3.21502
23336,2456618.5,28.79366,3.20996
23337,2456619.5,28.77244,3.20508
23338,2456620.5,28.75151,3.20038
23339,2456621.5,28.73086,3.19585
23340,2456622.5,28.71052,3.19151
23341,2456623.5,28.69049,3.18736
23342,2456624.5,28.67078,3.18339
23343,2456625.5,28.65139,3.17961
23344,2456626.5,28.63234,3.17602
23345,2456627.5,28.61363,3.17263
23346,2456628.5,28.59527,3.16943
23347,2456629.5,28.57728,3.16642
23348,2456630.5,28.55965,3.16362
23349,2456631.5,28.54241,3.16102
23350,2456632.5,28.52554,3.15862
23351,2456633.5,28.50907,3.15643
23352,2456634.5,28.493,3.15444
23353,2456635.5,28.47734,3.15266
23354,2456636.5,28.46209,3.15108
23355,2456637.5,28.44726,3.14972
23356,2456638.5,28.43285,3.14856
23357,2456639.5,28.41886,3.14761
23358,2456640.5,28.40532,3.14688
23359,2456641.5,28.39221,3.14635
23360,2456642.5,28.37955,3.14604
23361,2456643.5,28.36734,3.14594
23362,2456644.5,28.35558,3.14605
23363,2456645.5,28.34428,3.14637
23364,2456646.5,28.33345,3.14692
23365,2456647.5,28.32309,3.14767
23366,2456648.5,28.3132,3.14864
23367,2456649.5,28.30379,3.14983
23368,2456650.5,28.29486,3.15123
23369,2456651.5,28.28642,3.15285
23370,2456652.5,28.27847,3.15468
23371,2456653.5,28.27101,3.15673
23372,2456654.5,28.26406,3.159
23373,2456655.5,28.25761,3.16148
23374,2456656.5,28.25167,3.16418
23375,2456657.5,28.24624,3.1671
23376,2456658.5,28.24132,3.17023
23377,2456659.5,28.23693,3.17358
23378,2456660.5,28.23305,3.17714
23379,2456661.5,28.2297,3.18091
23380,2456662.5,28.22688,3.1849
23381,2456663.5,28.22458,3.1891
23382,2456664.5,28.22281,3.19351
23383,2456665.5,28.22157,3.19813
23384,2456666.5,28.22085,3.20296
23385,2456667.5,28.22067,3.208
23386,2456668.5,28.22102,3.21324
23387,2456669.5,28.2219,3.21868
23388,2456670.5,28.2233,3.22433
23389,2456671.5,28.22524,3.23018
23390,2456672.5,28.22771,3.23623
23391,2456673.5,28.23072,3.24248
23392,2456674.5,28.23425,3.24893
23393,2456675.5,28.23831,3.25557
23394,2456676.5,28.2429,3.26241
23395,2456677.5,28.24802,3.26944
23396,2456678.5,28.25367,3.27666
23397,2456679.5,28.25985,3.28407
23398,2456680.5,28.26655,3.29167
23399,2456681.5,28.27379,3.29945
23400,2456682.5,28.28155,3.30742
23401,2456683.5,28.28983,3.31557
23402,2456684.5,28.29864,3.3239
23403,2456685.5,28.30797,3.33241
23404,2456686.5,28.31783,3.3411
23405,2456687.5,28.3282,3.34996
23406,2456688.5,28.33909,3.359
23407,2456689.5,28.3505,3.3682
23408,2456690.5,28.36242,3.37757
23409,2456691.5,28.37485,3.3871
23410,2456692.5,28.38778,3.3968
23411,2456693.5,28.40121,3.40665
23412,2456694.5,28.41515,3.41666
23413,2456695.5,28.42957,3.42682
23414,2456696.5,28.44449,3.43714
23415,2456697.5,28.45989,3.4476
23416,2456698.5,28.47577,3.45821
23417,2456699.5,28.49213,3.46896
23418,2456700.5,28.50896,3.47985
23419,2456701.5,28.52626,3.49088
23420,2456702.5,28.54402,3.50204
23421,2456703.5,28.56225,3.51333
23422,2456704.5,28.58093,3.52475
23423,2456705.5,28.60006,3.5363
23424,2456706.5,28.61963,3.54797
23425,2456707.5,28.63965,3.55976
23426,2456708.5,28.66011,3.57168
23427,2456709.5,28.681,3.5837
23428,2456710.5,28.70232,3.59584
23429,2456711.5,28.72406,3.60809
23430,2456712.5,28.74623,3.62044
23431,2456713.5,28.7688,3.6329
23432,2456714.5,28.79179,3.64546
23433,2456715.5,28.81518,3.65812
23434,2456716.5,28.83898,3.67087
23435,2456717.5,28.86316,3.68371
23436,2456718.5,28.88773,3.69664
23437,2456719.5,28.91268,3.70965
23438,2456720.5,28.93801,3.72275
23439,2456721.5,28.9637,3.73592
23440,2456722.5,28.98975,3.74917
23441,2456723.5,29.01615,3.76249
23442,2456724.5,29.0429,3.77588
23443,2456725.5,29.06998,3.78933
23444,2456726.5,29.0974,3.80284
23445,2456727.5,29.12515,3.81641
23446,2456728.5,29.15321,3.83003
23447,2456729.5,29.18158,3.84371
23448,2456730.5,29.21026,3.85744
23449,2456731.5,29.23924,3.87121
23450,2456732.5,29.2685,3.88502
23451,2456733.5,29.29806,3.89887
23452,2456734.5,29.32789,3.91276
23453,2456735.5,29.35799,3.92668
23454,2456736.5,29.38836,3.94064
23455,2456737.5,29.41899,3.95462
23456,2456738.5,29.44987,3.96862
23457,2456739.5,29.48099,3.98265
23458,2456740.5,29.51236,3.9967
23459,2456741.5,29.54396,4.01075
23460,2456742.5,29.57578,4.02483
23461,2456743.5,29.60783,4.03891
23462,2456744.5,29.64008,4.05299
23463,2456745.5,29.67254,4.06708
23464,2456746.5,29.70519,4.08117
23465,2456747.5,29.73803,4.09525
23466,2456748.5,29.77105,4.10933
23467,2456749.5,29.80425,4.12339
23468,2456750.5,29.8376,4.13744
23469,2456751.5,29.87111,4.15147
23470,2456752.5,29.90477,4.16548
23471,2456753.5,29.93856,4.17947
23472,2456754.5,29.97249,4.19343
23473,2456755.5,30.00654,4.20736
23474,2456756.5,30.0407,4.22126
23475,2456757.5,30.07497,4.23512
23476,2456758.5,30.10935,4.24894
23477,2456759.5,30.14381,4.26272
23478,2456760.5,30.17836,4.27646
23479,2456761.5,30.21299,4.29015
23480,2456762.5,30.24769,4.30379
23481,2456763.5,30.28246,4.31738
23482,2456764.5,30.31728,4.33092
23483,2456765.5,30.35215,4.34439
23484,2456766.5,30.38707,4.35781
23485,2456767.5,30.42202,4.37116
23486,2456768.5,30.457,4.38445
23487,2456769.5,30.49201,4.39767
23488,2456770.5,30.52702,4.41082
23489,2456771.5,30.56205,4.42389
23490,2456772.5,30.59707,4.43689
23491,2456773.5,30.63209,4.4498
23492,2456774.5,30.66708,4.46264
23493,2456775.5,30.70206,4.47539
23494,2456776.5,30.737,4.48805
23495,2456777.5,30.77189,4.50062
23496,2456778.5,30.80674,4.5131
23497,2456779.5,30.84153,4.52548
23498,2456780.5,30.87625,4.53776
23499,2456781.5,30.9109,4.54994
23500,2456782.5,30.94547,4.56202
23501,2456783.5,30.97995,4.57399
23502,2456784.5,31.01434,4.58585
23503,2456785.5,31.04862,4.5976
23504,2456786.5,31.08279,4.60924
23505,2456787.5,31.11684,4.62076
23506,2456788.5,31.15076,4.63217
23507,2456789.5,31.18456,4.64346
23508,2456790.5,31.21822,4.65462
23509,2456791.5,31.25173,4.66567
23510,2456792.5,31.28509,4.67658
23511,2456793.5,31.31829,4.68738
23512,2456794.5,31.35133,4.69804
23513,2456795.5,31.3842,4.70857
23514,2456796.5,31.4169,4.71897
23515,2456797.5,31.4494,4.72923
23516,2456798.5,31.48172,4.73935
23517,2456799.5,31.51384,4.74934
23518,2456800.5,31.54576,4.75918
23519,2456801.5,31.57747,4.76888
23520,2456802.5,31.60895,4.77844
23521,2456803.5,31.64021,4.78785
23522,2456804.5,31.67123,4.79711
23523,2456805.5,31.70202,4.80622
23524,2456806.5,31.73255,4.81517
23525,2456807.5,31.76283,4.82397
23526,2456808.5,31.79285,4.83261
23527,2456809.5,31.8226,4.8411
23528,2456810.5,31.85207,4.84942
23529,2456811.5,31.88126,4.85758
23530,2456812.5,31.91016,4.86558
23531,2456813.5,31.93877,4.87342
23532,2456814.5,31.96708,4.88109
23533,2456815.5,31.99508,4.8886
23534,2456816.5,32.02277,4.89593
23535,2456817.5,32.05014,4.9031
23536,2456818.5,32.0772,4.9101
23537,2456819.5,32.10392,4.91693
23538,2456820.5,32.13031,4.92358
23539,2456821.5,32.15637,4.93006
23540,2456822.5,32.18208,4.93637
23541,2456823.5,32.20745,4.9425
23542,2456824.5,32.23246,4.94846
23543,2456825.5,32.25712,4.95424
23544,2456826.5,32.28141,4.95984
23545,2456827.5,32.30533,4.96526
23546,2456828.5,32.32888,4.9705
23547,2456829.5,32.35205,4.97556
23548,2456830.5,32.37484,4.98043
23549,2456831.5,32.39723,4.98512
23550,2456832.5,32.41923,4.98963
23551,2456833.5,32.44082,4.99395
23552,2456834.5,32.46201,4.99809
23553,2456835.5,32.48279,5.00204
23554,2456836.5,32.50314,5.0058
23555,2456837.5,32.52308,5.00937
23556,2456838.5,32.54259,5.01276
23557,2456839.5,32.56167,5.01595
23558,2456840.5,32.58031,5.01896
23559,2456841.5,32.59852,5.02178
23560,2456842.5,32.61628,5.02441
23561,2456843.5,32.6336,5.02685
23562,2456844.5,32.65047,5.0291
23563,2456845.5,32.66689,5.03116
23564,2456846.5,32.68285,5.03303
23565,2456847.5,32.69836,5.03471
23566,2456848.5,32.7134,5.0362
23567,2456849.5,32.72798,5.03751
23568,2456850.5,32.7421,5.03862
23569,2456851.5,32.75575,5.03955
23570,2456852.5,32.76893,5.04028
23571,2456853.5,32.78163,5.04083
23572,2456854.5,32.79386,5.04119
23573,2456855.5,32.80561,5.04137
23574,2456856.5,32.81687,5.04135
23575,2456857.5,32.82765,5.04115
23576,2456858.5,32.83794,5.04075
23577,2456859.5,32.84775,5.04018
23578,2456860.5,32.85705,5.03941
23579,2456861.5,32.86586,5.03846
23580,2456862.5,32.87417,5.03732
23581,2456863.5,32.88199,5.036
23582,2456864.5,32.8893,5.03449
23583,2456865.5,32.8961,5.0328
23584,2456866.5,32.9024,5.03092
23585,2456867.5,32.9082,5.02887
23586,2456868.5,32.91348,5.02663
23587,2456869.5,32.91826,5.02422
23588,2456870.5,32.92254,5.02162
23589,2456871.5,32.9263,5.01885
23590,2456872.5,32.92956,5.01591
23591,2456873.5,32.93231,5.01279
23592,2456874.5,32.93455,5.00949
23593,2456875.5,32.93629,5.00603
23594,2456876.5,32.93752,5.00239
23595,2456877.5,32.93825,4.99859
23596,2456878.5,32.93847,4.99462
23597,2456879.5,32.93819,4.99049
23598,2456880.5,32.93741,4.98619
23599,2456881.5,32.93613,4.98173
23600,2456882.5,32.93435,4.97711
23601,2456883.5,32.93207,4.97233
23602,2456884.5,32.92929,4.96739
23603,2456885.5,32.92601,4.9623
23604,2456886.5,32.92224,4.95706
23605,2456887.5,32.91797,4.95166
23606,2456888.5,32.91321,4.94611
23607,2456889.5,32.90795,4.94041
23608,2456890.5,32.9022,4.93456
23609,2456891.5,32.89596,4.92858
23610,2456892.5,32.88924,4.92245
23611,2456893.5,32.88203,4.91617
23612,2456894.5,32.87434,4.90977
23613,2456895.5,32.86617,4.90322
23614,2456896.5,32.85753,4.89655
23615,2456897.5,32.84841,4.88975
23616,2456898.5,32.83883,4.88281
23617,2456899.5,32.82879,4.87576
23618,2456900.5,32.81829,4.86858
23619,2456901.5,32.80734,4.86129
23620,2456902.5,32.79594,4.85388
23621,2456903.5,32.78409,4.84635
23622,2456904.5,32.77181,4.83872
23623,2456905.5,32.75909,4.83098
23624,2456906.5,32.74594,4.82313
23625,2456907.5,32.73238,4.81518
23626,2456908.5,32.71839,4.80714
23627,2456909.5,32.70399,4.799
23628,2456910.5,32.68919,4.79077
23629,2456911.5,32.67398,4.78245
23630,2456912.5,32.65837,4.77404
23631,2456913.5,32.64237,4.76554
23632,2456914.5,32.62599,4.75697
23633,2456915.5,32.60922,4.74832
23634,2456916.5,32.59207,4.73959
23635,2456917.5,32.57456,4.7308
23636,2456918.5,32.55668,4.72193
23637,2456919.5,32.53844,4.713
23638,2456920.5,32.51986,4.70401
23639,2456921.5,32.50093,4.69497
23640,2456922.5,32.48166,4.68587
23641,2456923.5,32.46207,4.67671
23642,2456924.5,32.44215,4.66752
23643,2456925.5,32.42192,4.65828
23644,2456926.5,32.40139,4.649
23645,2456927.5,32.38056,4.63968
23646,2456928.5,32.35945,4.63034
23647,2456929.5,32.33806,4.62097
23648,2456930.5,32.31639,4.61157
23649,2456931.5,32.29447,4.60216
23650,2456932.5,32.27229,4.59273
23651,2456933.5,32.24988,4.58329
23652,2456934.5,32.22723,4.57384
23653,2456935.5,32.20435,4.56438
23654,2456936.5,32.18126,4.55493
23655,2456937.5,32.15796,4.54547
23656,2456938.5,32.13446,4.53603
23657,2456939.5,32.11077,4.52659
23658,2456940.5,32.0869,4.51717
23659,2456941.5,32.06286,4.50777
23660,2456942.5,32.03865,4.49838
23661,2456943.5,32.01429,4.48903
23662,2456944.5,31.98978,4.4797
23663,2456945.5,31.96513,4.4704
23664,2456946.5,31.94036,4.46114
23665,2456947.5,31.91546,4.45192
23666,2456948.5,31.89046,4.44274
23667,2456949.5,31.86536,4.43361
23668,2456950.5,31.84018,4.42454
23669,2456951.5,31.81491,4.41552
23670,2456952.5,31.78958,4.40656
23671,2456953.5,31.76419,4.39767
23672,2456954.5,31.73876,4.38884
23673,2456955.5,31.71329,4.38008
23674,2456956.5,31.6878,4.3714
23675,2456957.5,31.6623,4.36281
23676,2456958.5,31.63679,4.35429
23677,2456959.5,31.61129,4.34586
23678,2456960.5,31.58582,4.33752
23679,2456961.5,31.56037,4.32928
23680,2456962.5,31.53496,4.32114
23681,2456963.5,31.50961,4.3131
23682,2456964.5,31.48431,4.30516
23683,2456965.5,31.45909,4.29733
23684,2456966.5,31.43395,4.28961
23685,2456967.5,31.40889,4.28201
23686,2456968.5,31.38394,4.27453
23687,2456969.5,31.3591,4.26717
23688,2456970.5,31.33437,4.25993
23689,2456971.5,31.30977,4.25282
23690,2456972.5,31.28531,4.24584
23691,2456973.5,31.26099,4.23899
23692,2456974.5,31.23684,4.23228
23693,2456975.5,31.21285,4.22571
23694,2456976.5,31.18903,4.21928
23695,2456977.5,31.16541,4.213
23696,2456978.5,31.14198,4.20687
23697,2456979.5,31.11875,4.2009
23698,2456980.5,31.09575,4.19507
23699,2456981.5,31.07297,4.18941
23700,2456982.5,31.05043,4.18391
23701,2456983.5,31.02813,4.17857
23702,2456984.5,31.00609,4.1734
23703,2456985.5,30.98432,4.16839
23704,2456986.5,30.96283,4.16356
23705,2456987.5,30.94162,4.15891
23706,2456988.5,30.9207,4.15443
23707,2456989.5,30.90009,4.15013
23708,2456990.5,30.87979,4.14601
23709,2456991.5,30.85982,4.14207
23710,2456992.5,30.84017,4.13832
23711,2456993.5,30.82085,4.13475
23712,2456994.5,30.80188,4.13138
23713,2456995.5,30.78326,4.12819
23714,2456996.5,30.765,4.1252
23715,2456997.5,30.7471,4.12239
23716,2456998.5,30.72958,4.11978
23717,2456999.5,30.71243,4.11737
23718,2457000.5,30.69567,4.11516
23719,2457001.5,30.67929,4.11314
23720,2457002.5,30.66332,4.11133
23721,2457003.5,30.64775,4.10971
23722,2457004.5,30.6326,4.1083
23723,2457005.5,30.61786,4.10709
23724,2457006.5,30.60355,4.10609
23725,2457007.5,30.58968,4.1053
23726,2457008.5,30.57624,4.10471
23727,2457009.5,30.56324,4.10433
23728,2457010.5,30.5507,4.10416
23729,2457011.5,30.53862,4.1042
23730,2457012.5,30.52699,4.10445
23731,2457013.5,30.51584,4.10491
23732,2457014.5,30.50516,4.10558
23733,2457015.5,30.49496,4.10647
23734,2457016.5,30.48525,4.10757
23735,2457017.5,30.47602,4.10888
23736,2457018.5,30.46729,4.1104
23737,2457019.5,30.45905,4.11214
23738,2457020.5,30.45132,4.11408
23739,2457021.5,30.44408,4.11624
23740,2457022.5,30.43735,4.11861
23741,2457023.5,30.43113,4.12119
23742,2457024.5,30.42542,4.12399
23743,2457025.5,30.42021,4.12699
23744,2457026.5,30.41553,4.1302
23745,2457027.5,30.41136,4.13362
23746,2457028.5,30.40771,4.13725
23747,2457029.5,30.40458,4.14108
23748,2457030.5,30.40197,4.14512
23749,2457031.5,30.39989,4.14937
23750,2457032.5,30.39833,4.15382
23751,2457033.5,30.39731,4.15848
23752,2457034.5,30.39681,4.16334
23753,2457035.5,30.39684,4.16841
23754,2457036.5,30.39741,4.17367
23755,2457037.5,30.39851,4.17914
23756,2457038.5,30.40015,4.1848
23757,2457039.5,30.40232,4.19067
23758,2457040.5,30.40503,4.19673
23759,2457041.5,30.40827,4.20298
23760,2457042.5,30.41206,4.20943
23761,2457043.5,30.41638,4.21608
23762,2457044.5,30.42124,4.22291
23763,2457045.5,30.42664,4.22993
23764,2457046.5,30.43258,4.23714
23765,2457047.5,30.43904,4.24454
23766,2457048.5,30.44604,4.25211
23767,2457049.5,30.45357,4.25987
23768,2457050.5,30.46163,4.26781
23769,2457051.5,30.47021,4.27592
23770,2457052.5,30.47931,4.28421
23771,2457053.5,30.48894,4.29267
23772,2457054.5,30.49908,4.3013
23773,2457055.5,30.50973,4.31009
23774,2457056.5,30.5209,4.31906
23775,2457057.5,30.53258,4.32818
23776,2457058.5,30.54477,4.33747
23777,2457059.5,30.55746,4.34691
23778,2457060.5,30.57065,4.35651
23779,2457061.5,30.58434,4.36627
23780,2457062.5,30.59853,4.37617
23781,2457063.5,30.61321,4.38623
23782,2457064.5,30.62839,4.39643
23783,2457065.5,30.64404,4.40678
23784,2457066.5,30.66019,4.41727
23785,2457067.5,30.67681,4.4279
23786,2457068.5,30.69391,4.43867
23787,2457069.5,30.71148,4.44957
23788,2457070.5,30.72952,4.4606
23789,2457071.5,30.74803,4.47176
23790,2457072.5,30.767,4.48304
23791,2457073.5,30.78642,4.49445
23792,2457074.5,30.80629,4.50598
23793,2457075.5,30.82661,4.51763
23794,2457076.5,30.84737,4.52939
23795,2457077.5,30.86856,4.54126
23796,2457078.5,30.89017,4.55323
23797,2457079.5,30.91221,4.56531
23798,2457080.5,30.93466,4.5775
23799,2457081.5,30.95752,4.58978
23800,2457082.5,30.98079,4.60215
23801,2457083.5,31.00445,4.61462
23802,2457084.5,31.0285,4.62717
23803,2457085.5,31.05294,4.63982
23804,2457086.5,31.07776,4.65254
23805,2457087.5,31.10295,4.66535
23806,2457088.5,31.12852,4.67823
23807,2457089.5,31.15444,4.69119
23808,2457090.5,31.18072,4.70421
23809,2457091.5,31.20735,4.71731
23810,2457092.5,31.23433,4.73047
23811,2457093.5,31.26165,4.7437
23812,2457094.5,31.28929,4.75698
23813,2457095.5,31.31727,4.77032
23814,2457096.5,31.34557,4.78372
23815,2457097.5,31.37418,4.79716
23816,2457098.5,31.4031,4.81065
23817,2457099.5,31.43233,4.82419
23818,2457100.5,31.46185,4.83776
23819,2457101.5,31.49165,4.85137
23820,2457102.5,31.52174,4.86502
23821,2457103.5,31.55209,4.8787
23822,2457104.5,31.58271,4.89241
23823,2457105.5,31.61359,4.90613
23824,2457106.5,31.64472,4.91988
23825,2457107.5,31.67608,4.93365
23826,2457108.5,31.70768,4.94743
23827,2457109.5,31.7395,4.96123
23828,2457110.5,31.77154,4.97503
23829,2457111.5,31.8038,4.98884
23830,2457112.5,31.83625,5.00264
23831,2457113.5,31.8689,5.01645
23832,2457114.5,31.90174,5.03026
23833,2457115.5,31.93476,5.04405
23834,2457116.5,31.96795,5.05784
23835,2457117.5,32.00131,5.07162
23836,2457118.5,32.03483,5.08538
23837,2457119.5,32.06851,5.09912
23838,2457120.5,32.10233,5.11284
23839,2457121.5,32.13629,5.12654
23840,2457122.5,32.17038,5.14021
23841,2457123.5,32.20459,5.15385
23842,2457124.5,32.23893,5.16746
23843,2457125.5,32.27337,5.18103
23844,2457126.5,32.30792,5.19457
23845,2457127.5,32.34256,5.20806
23846,2457128.5,32.3773,5.22151
23847,2457129.5,32.41211,5.23491
23848,2457130.5,32.44699,5.24827
23849,2457131.5,32.48193,5.26157
23850,2457132.5,32.51693,5.27481
23851,2457133.5,32.55198,5.288
23852,2457134.5,32.58706,5.30112
23853,2457135.5,32.62217,5.31418
23854,2457136.5,32.6573,5.32717
23855,2457137.5,32.69245,5.34009
23856,2457138.5,32.7276,5.35294
23857,2457139.5,32.76275,5.36571
23858,2457140.5,32.79789,5.3784
23859,2457141.5,32.83301,5.39102
23860,2457142.5,32.86811,5.40355
23861,2457143.5,32.90318,5.41599
23862,2457144.5,32.9382,5.42835
23863,2457145.5,32.97319,5.44062
23864,2457146.5,33.00812,5.4528
23865,2457147.5,33.04299,5.46488
23866,2457148.5,33.07779,5.47687
23867,2457149.5,33.11253,5.48875
23868,2457150.5,33.14718,5.50054
23869,2457151.5,33.18174,5.51222
23870,2457152.5,33.21621,5.5238
23871,2457153.5,33.25058,5.53526
23872,2457154.5,33.28484,5.54662
23873,2457155.5,33.31899,5.55787
23874,2457156.5,33.35301,5.569
23875,2457157.5,33.3869,5.58001
23876,2457158.5,33.42065,5.5909
23877,2457159.5,33.45425,5.60167
23878,2457160.5,33.4877,5.61232
23879,2457161.5,33.52099,5.62284
23880,2457162.5,33.5541,5.63323
23881,2457163.5,33.58704,5.64349
23882,2457164.5,33.61979,5.65362
23883,2457165.5,33.65235,5.66361
23884,2457166.5,33.6847,5.67347
23885,2457167.5,33.71686,5.68318
23886,2457168.5,33.74879,5.69276
23887,2457169.5,33.78051,5.7022
23888,2457170.5,33.81201,5.71149
23889,2457171.5,33.84327,5.72064
23890,2457172.5,33.87429,5.72964
23891,2457173.5,33.90506,5.73849
23892,2457174.5,33.93559,5.74719
23893,2457175.5,33.96586,5.75574
23894,2457176.5,33.99586,5.76414
23895,2457177.5,34.0256,5.77239
23896,2457178.5,34.05507,5.78048
23897,2457179.5,34.08425,5.78841
23898,2457180.5,34.11315,5.79619
23899,2457181.5,34.14176,5.8038
23900,2457182.5,34.17006,5.81126
23901,2457183.5,34.19807,5.81855
23902,2457184.5,34.22576,5.82568
23903,2457185.5,34.25313,5.83264
23904,2457186.5,34.28018,5.83943
23905,2457187.5,34.3069,5.84606
23906,2457188.5,34.33328,5.85252
23907,2457189.5,34.35932,5.8588
23908,2457190.5,34.38501,5.86492
23909,2457191.5,34.41034,5.87086
23910,2457192.5,34.43531,5.87662
