,kboTIME,x,y,z
958,2448850.198164572,-47.74671628621689,1.078822846606598,21.22071182196355
959,2448851.198114479,-47.75634659856471,1.062892731515127,21.22120721345906
960,2448852.1980656083,-47.7657434153271,1.046794621347245,21.22170241857349
961,2448853.1980179735,-47.77490383176729,1.030532101396032,21.2221974407522
962,2448854.197971589,-47.78382494179755,1.014108809232227,21.22269228920862
963,2448855.197926469,-47.79250383546631,0.9975284446563014,21.2231869791845
964,2448856.1978826276,-47.80093759692845,0.9807947823237435,21.22368153215369
965,2448857.197840079,-47.80912330435356,0.9639116882518911,21.22417597583722
966,2448858.1977988384,-47.81705803449494,0.9468831407873823,21.2246703437857
967,2448859.197758918,-47.82473887574828,0.9297132548844285,21.2251646741918
968,2448860.197720334,-47.83216295350256,0.9124063055955249,21.22565900760603
969,2448861.197683098,-47.83932746914565,0.8949667433585365,21.22615338345739
970,2448862.197647224,-47.84622974874832,0.877399192225544,21.22664783576
971,2448863.197612724,-47.85286729111416,0.8597084252827243,21.22714238894454
972,2448864.1975796088,-47.85923780187757,0.8418993194309313,21.22763705499863
973,2448865.197547888,-47.86533920412037,0.8239768003410961,21.22813183273736
974,2448866.1975175715,-47.87116962503325,0.8059457918854742,21.2286267092062
975,2448867.1974886665,-47.87672736657086,0.7878111805474266,21.22912166247703
976,2448868.1974611804,-47.88201087103558,0.7695777977067381,21.22961666485165
977,2448869.1974351206,-47.88701869011057,0.7512504164233779,21.2301116857199
978,2448870.1974104927,-47.89174946130436,0.7328337568542197,21.23060669373316
979,2448871.1973873037,-47.89620189199212,0.7143324950448462,21.23110165828991
980,2448872.1973655582,-47.9003747492716,0.6957512717380586,21.23159655050041
981,2448873.197345263,-47.90426685337577,0.6770946997027011,21.23209134383444
982,2448874.1973264227,-47.90787707272402,0.6583673693908069,21.23258601462296
983,2448875.1973090423,-47.91120431932367,0.6395738534574251,21.23308054252544
984,2448876.1972931274,-47.91424754388318,0.6207187109654934,21.23357491101597
985,2448877.1972786817,-47.91700573054494,0.601806492088967,21.23406910789266
986,2448878.1972657107,-47.91947789153664,0.5828417439287943,21.23456312578047
987,2448879.1972542186,-47.92166306224627,0.5638290177633474,21.23505696258065
988,2448880.19724421,-47.92356029724488,0.5447728777656331,21.23555062181945
989,2448881.197235689,-47.92516866766037,0.5256779110353967,21.23604411286042
990,2448882.1972286603,-47.92648726014712,0.506548738778111,21.23653745095869
991,2448883.197223128,-47.92751517764004,0.487390028609724,21.23703065714018
992,2448884.1972190957,-47.92825154226037,0.4682065081717827,21.23752375787171
993,2448885.197216568,-47.92869550121885,0.449002980298538,21.23801678444616
994,2448886.197215549,-47.92884623725886,0.4297843396073085,21.23850977194795
995,2448887.1972160423,-47.92870298578148,0.4105555893123056,21.23900275761897
996,2448888.1972180502,-47.92826506067677,0.3913218552311113,21.23949577846877
997,2448889.1972215767,-47.92753188925841,0.3720883918692824,21.23998886813087
998,2448890.1972266226,-47.92650305316763,0.3528605744778541,21.24048205328795
999,2448891.19723319,-47.92517832763033,0.3336438728760836,21.24097535037159
1000,2448892.1972412774,-47.9235577087234,0.3144438083039867,21.24146876344556
1001,2448893.1972508845,-47.92164142024867,0.2952659014864507,21.24196228396174
1002,2448894.1972620087,-47.91942989854722,0.2761156241166816,21.24245589245181
1003,2448895.1972746467,-47.91692376134,0.2569983641425264,21.24294956154415
1004,2448896.197288795,-47.91412377077599,0.2379194089367212,21.24344325937505
1005,2448897.1973044486,-47.91103079977282,0.2188839439274223,21.24393695260504
1006,2448898.1973216026,-47.9076458065571,0.1998970608261144,21.24443060864447
1007,2448899.197340252,-47.90396981810981,0.1809637695442532,21.24492419706529
1008,2448900.1973603913,-47.90000392066986,0.162089009708926,21.24541769038932
1009,2448901.1973820147,-47.89574925461407,0.1432776598024818,21.24591106450322
1010,2448902.1974051166,-47.89120701125714,0.1245345435655131,21.24640429891898
1011,2448903.19742969,-47.88637842977664,0.1058644342816922,21.24689737703337
1012,2448904.197455729,-47.88126479321146,0.08727205804945781,21.24739028647011
1013,2448905.1974832267,-47.87586742318057,0.06876209730486074,21.24788301952488
1014,2448906.1975121764,-47.87018767359262,0.05033919578289391,21.24837557367834
1015,2448907.1975425715,-47.86422692414172,0.03200796582146513,21.24886795209795
1016,2448908.1975744045,-47.8579865747468,0.01377299844887454,21.24936016402064
1017,2448909.1976076686,-47.85146804221582,-0.004361123881430358,21.24985222490264
1018,2448910.197642357,-47.84467276025995,-0.02238981259702802,21.25034415624193
1019,2448911.197678462,-47.8376021836099,-0.040308457419135,21.25083598501568
1020,2448912.1977159767,-47.83025779655725,-0.05811241106333728,21.25132774271531
1021,2448913.197754893,-47.82264112595268,-0.07579697532807779,21.25181946398648
1022,2448914.197795203,-47.81475375863128,-0.09335738960027251,21.25231118488832
1023,2448915.197836899,-47.8065973632882,-0.1107888229984698,21.25280294078349
1024,2448916.1978799724,-47.79817371665722,-0.1280863719312181,21.25329476389348
1025,2448917.197924413,-47.78948473302047,-0.1452450655476329,21.2537866806348
1026,2448918.19797021,-47.78053249438791,-0.1622598817489225,21.25427870900588
1027,2448919.1980173537,-47.77131927654739,-0.1791257752507972,21.25477085647293
1028,2448920.198065831,-47.76184756484344,-0.1958377162174874,21.25526311889114
1029,2448921.198115628,-47.75212005452385,-0.2123907340527387,21.2557554808668
1030,2448922.198166731,-47.7421396342916,-0.2287799581521502,21.25624791759514
